[ T-Track ]
    title = Fluence in organ and tissue regions
     mesh =  reg            # mesh type is region-wise
      reg = 1400 1401 1700 1701 1900 1901 2200 2201 2400 2401 2600 2900
            2901 3200 3201 3400 3401 3700 3701 3900 4100 { 4300 - 4323
            } 4500 4501 4700 4900 5100 5300 5500 5600 { 7600 - 7602 } {
            8000 - 8002 } { 8400 - 8402 } 9700 9900 { 7200 - 7203 }
            6200 6300 6400 6500 12900 13000 { 13700 - 13702 } { 11000 -
            11002 } 9500 13200 6100 { 12000 - 12002 } { 12100 - 12102 }
            { 12200 - 12202 } 100 200 { 300 - 307 } { 400 - 405 } 7000
            8700 8900 9200 10000 10100 10200 10300 { 10400 - 10403 } {
            10500 - 10503 } { 10600 - 10616 } 500 501 600 601 11300
            11500 { 7400 - 7403 } 12700 13100 6600 6601 { 6700 - 6702 }
            6800 6801 { 6900 - 6902 }
   volume                   # combined, lattice or level structure 
   non     reg      vol     # reg definition
   1.3650E-01   1.3750E-01   1.5109E-07  0.0839
   1.3750E-01   1.3850E-01   1.7072E-07  0.0825
   1.3850E-01   1.3950E-01   1.6284E-07  0.0864
   1.3950E-01   1.4050E-01   1.5443E-07  0.0870
   1.4050E-01   1.4150E-01   1.4477E-07  0.0880
   1.4150E-01   1.4250E-01   1.5930E-07  0.0826
   1.4250E-01   1.4350E-01   1.3767E-07  0.0909
   1.4350E-01   1.4450E-01   1.5599E-07  0.0926
   1.4450E-01   1.4550E-01   1.4984E-07  0.0872
   1.4550E-01   1.4650E-01   1.4318E-07  0.0903
   1.4650E-01   1.4750E-01   1.6418E-07  0.0799
   1.4750E-01   1.4850E-01   1.3813E-07  0.0899
   1.4850E-01   1.4950E-01   1.5426E-07  0.0852
   1.4950E-01   1.5050E-01   1.1065E-07  0.1044
   1.5050E-01   1.5150E-01   1.3608E-07  0.0884
   1.5150E-01   1.5250E-01   1.5128E-07  0.0899
   1.5250E-01   1.5350E-01   1.6500E-07  0.0824
   1.5350E-01   1.5450E-01   1.4785E-07  0.0917
   1.5450E-01   1.5550E-01   1.5127E-07  0.0918
   1.5550E-01   1.5650E-01   1.5233E-07  0.0930
   1.5650E-01   1.5750E-01   1.5608E-07  0.0908
   1.5750E-01   1.5850E-01   1.4723E-07  0.0864
   1.5850E-01   1.5950E-01   1.6121E-07  0.0942
   1.5950E-01   1.6050E-01   1.2583E-07  0.0907
   1.6050E-01   1.6150E-01   1.4680E-07  0.0932
   1.6150E-01   1.6250E-01   1.3278E-07  0.0887
   1.6250E-01   1.6350E-01   1.3997E-07  0.0903
   1.6350E-01   1.6450E-01   1.1798E-07  0.1035
   1.6450E-01   1.6550E-01   1.2249E-07  0.0925
   1.6550E-01   1.6650E-01   1.3357E-07  0.0940
   1.6650E-01   1.6750E-01   1.4765E-07  0.0975
   1.6750E-01   1.6850E-01   1.2878E-07  0.0911
   1.6850E-01   1.6950E-01   1.1930E-07  0.1099
   1.6950E-01   1.7050E-01   1.3554E-07  0.0927
   1.7050E-01   1.7150E-01   1.2313E-07  0.0994
   1.7150E-01   1.7250E-01   1.2580E-07  0.0931
   1.7250E-01   1.7350E-01   1.2342E-07  0.0956
   1.7350E-01   1.7450E-01   1.3467E-07  0.0950
   1.7450E-01   1.7550E-01   1.3265E-07  0.0950
   1.7550E-01   1.7650E-01   1.1428E-07  0.1045
   1.7650E-01   1.7750E-01   1.0976E-07  0.1093
   1.7750E-01   1.7850E-01   1.3773E-07  0.0934
   1.7850E-01   1.7950E-01   1.2603E-07  0.0945
   1.7950E-01   1.8050E-01   9.3245E-08  0.1077
   1.8050E-01   1.8150E-01   1.1866E-07  0.0962
   1.8150E-01   1.8250E-01   1.1153E-07  0.0963
   1.8250E-01   1.8350E-01   9.8495E-08  0.0972
   1.8350E-01   1.8450E-01   1.3316E-07  0.1032
   1.8450E-01   1.8550E-01   1.0980E-07  0.0993
   1.8550E-01   1.8650E-01   1.1707E-07  0.1148
   1.8650E-01   1.8750E-01   1.2653E-07  0.0987
   1.8750E-01   1.8850E-01   1.3094E-07  0.0941
   1.8850E-01   1.8950E-01   1.1872E-07  0.0980
   1.8950E-01   1.9050E-01   1.2498E-07  0.0995
   1.9050E-01   1.9150E-01   9.8683E-08  0.1014
   1.9150E-01   1.9250E-01   1.0932E-07  0.0940
   1.9250E-01   1.9350E-01   1.0801E-07  0.0972
   1.9350E-01   1.9450E-01   9.9339E-08  0.0988
   1.9450E-01   1.9550E-01   1.0038E-07  0.1024
   1.9550E-01   1.9650E-01   1.1739E-07  0.1001
   1.9650E-01   1.9750E-01   1.0308E-07  0.1007
   1.9750E-01   1.9850E-01   9.9571E-08  0.1048
   1.9850E-01   1.9950E-01   1.1894E-07  0.1005
   1.9950E-01   2.0050E-01   1.1757E-07  0.1028
   2.0050E-01   2.0750E-01   9.3999E-07  0.0344
   2.0750E-01   2.1250E-01   7.2271E-07  0.0394
   2.1250E-01   2.1750E-01   7.2992E-07  0.0399
   2.1750E-01   2.2250E-01   6.7439E-07  0.0415
   2.2250E-01   2.2750E-01   6.5453E-07  0.0417
   2.2750E-01   2.3250E-01   6.1969E-07  0.0423
   2.3250E-01   2.3750E-01   6.0833E-07  0.0447
   2.3750E-01   2.4250E-01   6.2069E-07  0.0439
   2.4250E-01   2.4750E-01   6.1291E-07  0.0455
   2.4750E-01   2.5250E-01   5.1911E-07  0.0480
   2.5250E-01   2.5750E-01   5.4023E-07  0.0485
   2.5750E-01   2.6250E-01   5.7490E-07  0.0452
   2.6250E-01   2.6750E-01   4.9158E-07  0.0487
   2.6750E-01   2.7250E-01   5.0538E-07  0.0509
   2.7250E-01   2.7750E-01   4.9597E-07  0.0503
   2.7750E-01   2.8250E-01   5.1541E-07  0.0490
   2.8250E-01   2.8750E-01   4.7560E-07  0.0501
   2.8750E-01   2.9250E-01   4.5632E-07  0.0535
   2.9250E-01   2.9750E-01   4.1157E-07  0.0554
   2.9750E-01   3.0250E-01   3.8947E-07  0.0534
   3.0250E-01   3.0750E-01   4.5691E-07  0.0519
   3.0750E-01   3.1250E-01   4.3667E-07  0.0547
   3.1250E-01   3.1750E-01   3.5418E-07  0.0579
   3.1750E-01   3.2250E-01   3.6731E-07  0.0566
   3.2250E-01   3.2750E-01   3.5120E-07  0.0594
   3.2750E-01   3.3250E-01   3.5188E-07  0.0620
   3.3250E-01   3.3750E-01   3.2913E-07  0.0610
   3.3750E-01   3.4250E-01   3.5234E-07  0.0602
   3.4250E-01   3.4750E-01   3.2009E-07  0.0641
   3.4750E-01   3.5250E-01   3.3105E-07  0.0620
   3.5250E-01   3.5750E-01   3.1506E-07  0.0631
   3.5750E-01   3.6250E-01   2.9389E-07  0.0653
   3.6250E-01   3.6750E-01   3.0452E-07  0.0657
   3.6750E-01   3.7250E-01   2.8489E-07  0.0657
   3.7250E-01   3.7750E-01   2.8034E-07  0.0652
   3.7750E-01   3.8250E-01   2.5544E-07  0.0724
   3.8250E-01   3.8750E-01   2.4966E-07  0.0709
   3.8750E-01   3.9250E-01   2.0437E-07  0.0773
   3.9250E-01   3.9750E-01   2.6652E-07  0.0721
   3.9750E-01   4.0250E-01   2.3536E-07  0.0794
   4.0250E-01   4.1500E-01   5.8359E-07  0.0477
   4.1500E-01   4.2500E-01   4.2510E-07  0.0534
   4.2500E-01   4.3500E-01   4.5343E-07  0.0537
   4.3500E-01   4.4500E-01   3.8979E-07  0.0564
   4.4500E-01   4.5500E-01   3.9260E-07  0.0568
   4.5500E-01   4.6500E-01   3.7552E-07  0.0566
   4.6500E-01   4.7500E-01   3.9313E-07  0.0602
   4.7500E-01   4.8500E-01   3.6914E-07  0.0595
   4.8500E-01   4.9500E-01   2.9948E-07  0.0631
   4.9500E-01   5.0500E-01   3.3993E-07  0.0611
   5.0500E-01   5.1500E-01   3.4842E-07  0.0614
   5.1500E-01   5.2500E-01   3.0139E-07  0.0688
   5.2500E-01   5.3500E-01   3.0388E-07  0.0637
   5.3500E-01   5.4500E-01   3.0739E-07  0.0651
   5.4500E-01   5.5500E-01   2.9666E-07  0.0701
   5.5500E-01   5.6500E-01   2.6386E-07  0.0688
   5.6500E-01   5.7500E-01   2.4335E-07  0.0686
   5.7500E-01   5.8500E-01   2.6213E-07  0.0709
   5.8500E-01   5.9500E-01   2.3335E-07  0.0737
   5.9500E-01   6.0500E-01   2.1845E-07  0.0733
   6.0500E-01   6.1500E-01   2.5871E-07  0.0723
   6.1500E-01   6.2500E-01   2.4816E-07  0.0666
   6.2500E-01   6.3500E-01   2.6047E-07  0.0698
   6.3500E-01   6.4500E-01   2.3513E-07  0.0692
   6.4500E-01   6.5500E-01   2.4055E-07  0.0723
   6.5500E-01   6.6500E-01   2.2392E-07  0.0735
   6.6500E-01   6.7500E-01   2.3125E-07  0.0720
   6.7500E-01   6.8500E-01   2.1421E-07  0.0765
   6.8500E-01   6.9500E-01   2.4058E-07  0.0733
   6.9500E-01   7.0500E-01   2.0369E-07  0.0784
   7.0500E-01   7.1500E-01   2.6811E-07  0.0683
   7.1500E-01   7.2500E-01   2.1212E-07  0.0725
   7.2500E-01   7.3500E-01   2.4110E-07  0.0708
   7.3500E-01   7.4500E-01   2.0335E-07  0.0771
   7.4500E-01   7.5500E-01   2.5769E-07  0.0695
   7.5500E-01   7.6500E-01   1.8687E-07  0.0777
   7.6500E-01   7.7500E-01   2.1694E-07  0.0763
   7.7500E-01   7.8500E-01   2.0850E-07  0.0746
   7.8500E-01   7.9500E-01   2.2633E-07  0.0754
   7.9500E-01   8.0500E-01   2.5953E-07  0.0722
   8.0500E-01   8.1500E-01   1.8403E-07  0.0775
   8.1500E-01   8.2500E-01   2.3733E-07  0.0737
   8.2500E-01   8.3500E-01   2.1901E-07  0.0772
   8.3500E-01   8.4500E-01   1.9166E-07  0.0744
   8.4500E-01   8.5500E-01   2.2218E-07  0.0725
   8.5500E-01   8.6500E-01   2.1676E-07  0.0755
   8.6500E-01   8.7500E-01   2.1579E-07  0.0791
   8.7500E-01   8.8500E-01   2.2971E-07  0.0734
   8.8500E-01   8.9500E-01   2.3910E-07  0.0725
   8.9500E-01   9.0500E-01   1.9798E-07  0.0739
   9.0500E-01   9.1500E-01   1.8948E-07  0.0795
   9.1500E-01   9.2500E-01   2.0565E-07  0.0717
   9.2500E-01   9.3500E-01   2.2061E-07  0.0725
   9.3500E-01   9.4500E-01   2.0108E-07  0.0787
   9.4500E-01   9.5500E-01   2.1633E-07  0.0718
   9.5500E-01   9.6500E-01   2.2348E-07  0.0727
   9.6500E-01   9.7500E-01   1.9808E-07  0.0776
   9.7500E-01   9.8500E-01   2.0253E-07  0.0734
   9.8500E-01   9.9500E-01   2.1832E-07  0.0767
   9.9500E-01   1.0050E+00   5.3922E-05  0.0048
   1.0050E+00   1.0750E+00   0.0000E+00  0.0000
   1.0750E+00   1.1250E+00   0.0000E+00  0.0000
   1.1250E+00   1.1750E+00   0.0000E+00  0.0000
   1.1750E+00   1.2250E+00   0.0000E+00  0.0000
   1.2250E+00   1.2750E+00   0.0000E+00  0.0000
   1.2750E+00   1.3250E+00   0.0000E+00  0.0000
   1.3250E+00   1.3750E+00   0.0000E+00  0.0000
   1.3750E+00   1.4250E+00   0.0000E+00  0.0000
   1.4250E+00   1.4750E+00   0.0000E+00  0.0000
   1.4750E+00   1.5250E+00   0.0000E+00  0.0000
   1.5250E+00   1.5750E+00   0.0000E+00  0.0000
   1.5750E+00   1.6250E+00   0.0000E+00  0.0000
   1.6250E+00   1.6750E+00   0.0000E+00  0.0000
   1.6750E+00   1.7250E+00   0.0000E+00  0.0000
   1.7250E+00   1.7750E+00   0.0000E+00  0.0000
   1.7750E+00   1.8250E+00   0.0000E+00  0.0000
   1.8250E+00   1.8750E+00   0.0000E+00  0.0000
   1.8750E+00   1.9250E+00   0.0000E+00  0.0000
   1.9250E+00   1.9750E+00   0.0000E+00  0.0000
   1.9750E+00   2.0250E+00   0.0000E+00  0.0000
   2.0250E+00   2.0750E+00   0.0000E+00  0.0000
   2.0750E+00   2.1250E+00   0.0000E+00  0.0000
   2.1250E+00   2.1750E+00   0.0000E+00  0.0000
   2.1750E+00   2.2250E+00   0.0000E+00  0.0000
   2.2250E+00   2.2750E+00   0.0000E+00  0.0000
   2.2750E+00   2.3250E+00   0.0000E+00  0.0000
   2.3250E+00   2.3750E+00   0.0000E+00  0.0000
   2.3750E+00   2.4250E+00   0.0000E+00  0.0000
   2.4250E+00   2.4750E+00   0.0000E+00  0.0000
   2.4750E+00   2.5250E+00   0.0000E+00  0.0000
   2.5250E+00   2.5750E+00   0.0000E+00  0.0000
   2.5750E+00   2.6250E+00   0.0000E+00  0.0000
   2.6250E+00   2.6750E+00   0.0000E+00  0.0000
   2.6750E+00   2.7250E+00   0.0000E+00  0.0000
   2.7250E+00   2.7750E+00   0.0000E+00  0.0000
   2.7750E+00   2.8250E+00   0.0000E+00  0.0000
   2.8250E+00   2.8750E+00   0.0000E+00  0.0000
   2.8750E+00   2.9250E+00   0.0000E+00  0.0000
   2.9250E+00   2.9750E+00   0.0000E+00  0.0000
   2.9750E+00   3.0250E+00   0.0000E+00  0.0000
   3.0250E+00   3.1500E+00   0.0000E+00  0.0000
   3.1500E+00   3.2500E+00   0.0000E+00  0.0000
   3.2500E+00   3.3500E+00   0.0000E+00  0.0000
   3.3500E+00   3.4500E+00   0.0000E+00  0.0000
   3.4500E+00   3.5500E+00   0.0000E+00  0.0000
   3.5500E+00   3.6500E+00   0.0000E+00  0.0000
   3.6500E+00   3.7500E+00   0.0000E+00  0.0000
   3.7500E+00   3.8500E+00   0.0000E+00  0.0000
   3.8500E+00   3.9500E+00   0.0000E+00  0.0000
   3.9500E+00   4.0500E+00   0.0000E+00  0.0000
   4.0500E+00   4.1500E+00   0.0000E+00  0.0000
   4.1500E+00   4.2500E+00   0.0000E+00  0.0000
   4.2500E+00   4.3500E+00   0.0000E+00  0.0000
   4.3500E+00   4.4500E+00   0.0000E+00  0.0000
   4.4500E+00   4.5500E+00   0.0000E+00  0.0000
   4.5500E+00   4.6500E+00   0.0000E+00  0.0000
   4.6500E+00   4.7500E+00   0.0000E+00  0.0000
   4.7500E+00   4.8500E+00   0.0000E+00  0.0000
   4.8500E+00   4.9500E+00   0.0000E+00  0.0000
   4.9500E+00   5.0500E+00   0.0000E+00  0.0000
   5.0500E+00   5.1500E+00   0.0000E+00  0.0000
   5.1500E+00   5.2500E+00   0.0000E+00  0.0000
   5.2500E+00   5.3500E+00   0.0000E+00  0.0000
   5.3500E+00   5.4500E+00   0.0000E+00  0.0000
   5.4500E+00   5.5500E+00   0.0000E+00  0.0000
   5.5500E+00   5.6500E+00   0.0000E+00  0.0000
   5.6500E+00   5.7500E+00   0.0000E+00  0.0000
   5.7500E+00   5.8500E+00   0.0000E+00  0.0000
   5.8500E+00   5.9500E+00   0.0000E+00  0.0000
   5.9500E+00   6.0500E+00   0.0000E+00  0.0000
   6.0500E+00   6.3000E+00   0.0000E+00  0.0000
   6.3000E+00   6.5000E+00   0.0000E+00  0.0000
   6.5000E+00   6.7000E+00   0.0000E+00  0.0000
   6.7000E+00   6.9000E+00   0.0000E+00  0.0000
   6.9000E+00   7.1000E+00   0.0000E+00  0.0000
   7.1000E+00   7.3000E+00   0.0000E+00  0.0000
   7.3000E+00   7.5000E+00   0.0000E+00  0.0000
   7.5000E+00   7.7000E+00   0.0000E+00  0.0000
   7.7000E+00   7.9000E+00   0.0000E+00  0.0000
   7.9000E+00   8.1000E+00   0.0000E+00  0.0000
   8.1000E+00   8.3000E+00   0.0000E+00  0.0000
   8.3000E+00   8.5000E+00   0.0000E+00  0.0000
   8.5000E+00   8.7000E+00   0.0000E+00  0.0000
   8.7000E+00   8.9000E+00   0.0000E+00  0.0000
   8.9000E+00   9.1000E+00   0.0000E+00  0.0000
   9.1000E+00   9.3000E+00   0.0000E+00  0.0000
   9.3000E+00   9.5000E+00   0.0000E+00  0.0000
   9.5000E+00   9.7000E+00   0.0000E+00  0.0000
   9.7000E+00   9.9000E+00   0.0000E+00  0.0000
   9.9000E+00   1.0250E+01   0.0000E+00  0.0000
   1.0250E+01   1.0750E+01   0.0000E+00  0.0000
   1.0750E+01   1.1250E+01   0.0000E+00  0.0000
   1.1250E+01   1.1750E+01   0.0000E+00  0.0000
   1.1750E+01   1.2250E+01   0.0000E+00  0.0000
   1.2250E+01   1.2750E+01   0.0000E+00  0.0000
   1.2750E+01   1.3250E+01   0.0000E+00  0.0000
   1.3250E+01   1.3750E+01   0.0000E+00  0.0000
   1.3750E+01   1.4250E+01   0.0000E+00  0.0000
   1.4250E+01   1.4750E+01   0.0000E+00  0.0000
   1.4750E+01   1.5250E+01   0.0000E+00  0.0000
   1.5250E+01   1.5750E+01   0.0000E+00  0.0000
   1.5750E+01   1.6250E+01   0.0000E+00  0.0000
   1.6250E+01   1.6750E+01   0.0000E+00  0.0000
   1.6750E+01   1.7250E+01   0.0000E+00  0.0000
   1.7250E+01   1.7750E+01   0.0000E+00  0.0000
   1.7750E+01   1.8250E+01   0.0000E+00  0.0000
   1.8250E+01   1.8750E+01   0.0000E+00  0.0000
   1.8750E+01   1.9250E+01   0.0000E+00  0.0000
   1.9250E+01   1.9750E+01   0.0000E+00  0.0000
   1.9750E+01   2.2500E+01   0.0000E+00  0.0000

#   sum over                 1.1257E-04

'no. = 59,  reg  =   8002'
msuc: {\huge Fluence in organ and tissue regions}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.33}
wt: s(0.7)
\vspace{-3}
   vol  &=&   1.1715E+02 [cm^3]
e:

#------------------------------------------------------------------------------
 newpage:
#   no. = 60   reg =   8400

x: Energy [MeV]
y: Flux [1/cm^2/source]              
p: xlin ylog afac(0.8) form(0.9)
h: n            x            y(photon  ),hh0l n  
#  e-lower      e-upper        photon    r.err 
   9.5000E-03   1.0500E-02   0.0000E+00  0.0000
   1.0500E-02   1.1500E-02   0.0000E+00  0.0000
   1.1500E-02   1.2500E-02   0.0000E+00  0.0000
   1.2500E-02   1.3500E-02   0.0000E+00  0.0000
   1.3500E-02   1.4500E-02   1.5687E-09  0.7095
   1.4500E-02   1.5500E-02   8.6590E-10  1.0000
   1.5500E-02   1.6500E-02   1.0508E-08  1.0000
   1.6500E-02   1.7500E-02   2.2573E-09  0.5810
   1.7500E-02   1.8500E-02   5.7259E-09  0.5470
   1.8500E-02   1.9500E-02   1.5365E-09  0.7095
   1.9500E-02   2.0500E-02   7.7095E-10  1.0000
   2.0500E-02   2.1500E-02   2.1214E-09  0.7142
   2.1500E-02   2.2500E-02   0.0000E+00  0.0000
   2.2500E-02   2.3500E-02   6.6106E-10  1.0000
   2.3500E-02   2.4500E-02   0.0000E+00  0.0000
   2.4500E-02   2.5500E-02   0.0000E+00  0.0000
   2.5500E-02   2.6500E-02   4.0709E-09  0.6576
   2.6500E-02   2.7500E-02   5.8354E-09  0.5825
   2.7500E-02   2.8500E-02   1.4385E-08  0.3961
   2.8500E-02   2.9500E-02   1.1418E-08  0.3992
   2.9500E-02   3.0500E-02   2.8460E-08  0.6770
   3.0500E-02   3.1500E-02   3.0858E-08  0.3692
   3.1500E-02   3.2500E-02   2.5643E-08  0.3277
   3.2500E-02   3.3500E-02   3.3093E-08  0.2451
   3.3500E-02   3.4500E-02   5.2034E-08  0.2880
   3.4500E-02   3.5500E-02   8.0275E-08  0.2225
   3.5500E-02   3.6500E-02   9.1009E-08  0.1760
   3.6500E-02   3.7500E-02   8.3205E-08  0.2041
   3.7500E-02   3.8500E-02   9.7436E-08  0.2010
   3.8500E-02   3.9500E-02   6.7702E-08  0.1936
   3.9500E-02   4.0500E-02   1.2968E-07  0.1742
   4.0500E-02   4.1500E-02   1.1242E-07  0.1895
   4.1500E-02   4.2500E-02   1.3039E-07  0.1382
   4.2500E-02   4.3500E-02   1.5684E-07  0.1568
   4.3500E-02   4.4500E-02   1.5928E-07  0.1482
   4.4500E-02   4.5500E-02   1.5305E-07  0.1482
   4.5500E-02   4.6500E-02   1.8518E-07  0.1750
   4.6500E-02   4.7500E-02   2.0549E-07  0.1251
   4.7500E-02   4.8500E-02   2.1371E-07  0.1256
   4.8500E-02   4.9500E-02   2.1845E-07  0.1749
   4.9500E-02   5.0500E-02   1.7907E-07  0.1259
   5.0500E-02   5.1500E-02   1.4706E-07  0.1205
   5.1500E-02   5.2500E-02   1.8607E-07  0.1260
   5.2500E-02   5.3500E-02   1.7749E-07  0.1353
   5.3500E-02   5.4500E-02   2.1199E-07  0.1744
   5.4500E-02   5.5500E-02   1.8311E-07  0.1192
   5.5500E-02   5.6500E-02   2.4655E-07  0.1435
   5.6500E-02   5.7500E-02   2.2775E-07  0.1148
   5.7500E-02   5.8500E-02   2.0788E-07  0.1423
   5.8500E-02   5.9500E-02   2.1981E-07  0.1198
   5.9500E-02   6.0500E-02   2.1464E-07  0.1099
   6.0500E-02   6.1500E-02   2.1037E-07  0.1358
   6.1500E-02   6.2500E-02   2.3299E-07  0.1087
   6.2500E-02   6.3500E-02   1.8223E-07  0.1421
   6.3500E-02   6.4500E-02   2.7374E-07  0.1421
   6.4500E-02   6.5500E-02   3.5363E-07  0.1220
   6.5500E-02   6.6500E-02   2.5051E-07  0.1172
   6.6500E-02   6.7500E-02   2.6217E-07  0.1220
   6.7500E-02   6.8500E-02   2.5461E-07  0.1348
   6.8500E-02   6.9500E-02   2.7774E-07  0.1157
   6.9500E-02   7.0500E-02   2.4912E-07  0.1555
   7.0500E-02   7.1500E-02   2.6471E-07  0.1106
   7.1500E-02   7.2500E-02   1.6449E-07  0.1277
   7.2500E-02   7.3500E-02   2.2799E-07  0.1051
   7.3500E-02   7.4500E-02   2.2270E-07  0.1138
   7.4500E-02   7.5500E-02   2.4743E-07  0.1468
   7.5500E-02   7.6500E-02   2.4707E-07  0.1269
   7.6500E-02   7.7500E-02   2.7657E-07  0.1402
   7.7500E-02   7.8500E-02   2.5304E-07  0.1293
   7.8500E-02   7.9500E-02   2.7991E-07  0.1083
   7.9500E-02   8.0500E-02   2.5953E-07  0.1445
   8.0500E-02   8.1500E-02   2.4209E-07  0.1138
   8.1500E-02   8.2500E-02   2.3536E-07  0.1158
   8.2500E-02   8.3500E-02   2.7891E-07  0.1249
   8.3500E-02   8.4500E-02   2.0576E-07  0.1221
   8.4500E-02   8.5500E-02   2.5660E-07  0.1388
   8.5500E-02   8.6500E-02   3.1194E-07  0.1244
   8.6500E-02   8.7500E-02   2.3582E-07  0.1054
   8.7500E-02   8.8500E-02   2.2346E-07  0.1177
   8.8500E-02   8.9500E-02   2.6832E-07  0.1384
   8.9500E-02   9.0500E-02   2.7244E-07  0.1190
   9.0500E-02   9.1500E-02   2.5797E-07  0.1185
   9.1500E-02   9.2500E-02   2.6433E-07  0.1070
   9.2500E-02   9.3500E-02   2.9666E-07  0.1544
   9.3500E-02   9.4500E-02   1.9576E-07  0.1225
   9.4500E-02   9.5500E-02   2.0010E-07  0.1225
   9.5500E-02   9.6500E-02   1.9992E-07  0.1660
   9.6500E-02   9.7500E-02   1.9088E-07  0.1183
   9.7500E-02   9.8500E-02   2.3637E-07  0.1387
   9.8500E-02   9.9500E-02   1.8657E-07  0.1370
   9.9500E-02   1.0050E-01   2.1116E-07  0.1390
   1.0050E-01   1.0150E-01   2.3142E-07  0.1423
   1.0150E-01   1.0250E-01   1.7143E-07  0.1639
   1.0250E-01   1.0350E-01   2.2711E-07  0.1483
   1.0350E-01   1.0450E-01   1.9672E-07  0.1212
   1.0450E-01   1.0550E-01   1.7723E-07  0.1229
   1.0550E-01   1.0650E-01   2.0547E-07  0.1501
   1.0650E-01   1.0750E-01   2.3464E-07  0.1347
   1.0750E-01   1.0850E-01   2.9707E-07  0.1305
   1.0850E-01   1.0950E-01   2.0959E-07  0.1439
   1.0950E-01   1.1050E-01   1.9282E-07  0.1184
   1.1050E-01   1.1150E-01   1.8463E-07  0.1229
   1.1150E-01   1.1250E-01   2.3334E-07  0.1418
   1.1250E-01   1.1350E-01   2.3393E-07  0.1308
   1.1350E-01   1.1450E-01   1.7101E-07  0.1676
   1.1450E-01   1.1550E-01   2.4470E-07  0.1560
   1.1550E-01   1.1650E-01   2.3796E-07  0.1417
   1.1650E-01   1.1750E-01   2.5570E-07  0.1529
   1.1750E-01   1.1850E-01   1.9589E-07  0.1200
   1.1850E-01   1.1950E-01   2.3351E-07  0.1248
   1.1950E-01   1.2050E-01   2.4755E-07  0.1963
   1.2050E-01   1.2150E-01   1.8195E-07  0.1349
   1.2150E-01   1.2250E-01   1.9626E-07  0.1615
   1.2250E-01   1.2350E-01   2.0305E-07  0.1428
   1.2350E-01   1.2450E-01   2.1843E-07  0.1377
   1.2450E-01   1.2550E-01   2.4444E-07  0.1172
   1.2550E-01   1.2650E-01   1.4487E-07  0.1366
   1.2650E-01   1.2750E-01   2.2548E-07  0.1473
   1.2750E-01   1.2850E-01   2.0837E-07  0.2148
   1.2850E-01   1.2950E-01   2.2291E-07  0.1474
   1.2950E-01   1.3050E-01   1.8622E-07  0.1628
   1.3050E-01   1.3150E-01   1.9793E-07  0.1410
   1.3150E-01   1.3250E-01   1.7943E-07  0.1361
   1.3250E-01   1.3350E-01   1.3991E-07  0.1478
   1.3350E-01   1.3450E-01   1.7709E-07  0.1291
   1.3450E-01   1.3550E-01   1.9885E-07  0.1946
   1.3550E-01   1.3650E-01   1.6060E-07  0.1297
   1.3650E-01   1.3750E-01   1.6528E-07  0.1330
   1.3750E-01   1.3850E-01   1.9519E-07  0.1366
   1.3850E-01   1.3950E-01   1.3038E-07  0.1583
   1.3950E-01   1.4050E-01   1.6142E-07  0.1233
   1.4050E-01   1.4150E-01   1.3165E-07  0.1299
   1.4150E-01   1.4250E-01   1.6540E-07  0.1294
   1.4250E-01   1.4350E-01   1.3289E-07  0.1805
   1.4350E-01   1.4450E-01   1.3509E-07  0.1443
   1.4450E-01   1.4550E-01   1.4964E-07  0.1368
   1.4550E-01   1.4650E-01   2.1590E-07  0.1442
   1.4650E-01   1.4750E-01   1.4158E-07  0.1334
   1.4750E-01   1.4850E-01   1.7518E-07  0.1363
   1.4850E-01   1.4950E-01   2.0080E-07  0.1465
   1.4950E-01   1.5050E-01   1.3714E-07  0.1479
   1.5050E-01   1.5150E-01   1.4682E-07  0.1391
   1.5150E-01   1.5250E-01   1.4560E-07  0.1389
   1.5250E-01   1.5350E-01   1.6087E-07  0.1495
   1.5350E-01   1.5450E-01   1.3263E-07  0.1517
   1.5450E-01   1.5550E-01   1.7601E-07  0.1807
   1.5550E-01   1.5650E-01   1.1997E-07  0.1312
   1.5650E-01   1.5750E-01   1.5202E-07  0.1281
   1.5750E-01   1.5850E-01   1.2145E-07  0.1535
   1.5850E-01   1.5950E-01   1.1933E-07  0.1619
   1.5950E-01   1.6050E-01   1.4000E-07  0.1397
   1.6050E-01   1.6150E-01   1.5354E-07  0.1251
   1.6150E-01   1.6250E-01   1.3606E-07  0.1809
   1.6250E-01   1.6350E-01   1.9555E-07  0.1620
   1.6350E-01   1.6450E-01   1.6955E-07  0.1653
   1.6450E-01   1.6550E-01   1.5488E-07  0.1706
   1.6550E-01   1.6650E-01   1.5385E-07  0.2439
   1.6650E-01   1.6750E-01   1.1470E-07  0.1969
   1.6750E-01   1.6850E-01   1.5694E-07  0.1971
   1.6850E-01   1.6950E-01   1.8582E-07  0.1512
   1.6950E-01   1.7050E-01   1.3590E-07  0.1546
   1.7050E-01   1.7150E-01   1.4475E-07  0.1794
   1.7150E-01   1.7250E-01   1.3832E-07  0.1664
   1.7250E-01   1.7350E-01   1.6474E-07  0.1425
   1.7350E-01   1.7450E-01   1.7507E-07  0.1891
   1.7450E-01   1.7550E-01   1.6994E-07  0.1583
   1.7550E-01   1.7650E-01   1.3006E-07  0.1421
